date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2017-04-20 00:00:00+00:00,860.08,863.93,857.5,859.74,1188843,860.08,863.93,857.5,859.74,1188843,0.0,1.0
2017-04-21 00:00:00+00:00,858.95,862.44,857.73,860.62,1172870,858.95,862.44,857.73,860.62,1172870,0.0,1.0
2017-04-24 00:00:00+00:00,878.93,879.96,866.11,868.44,1691896,878.93,879.96,866.11,868.44,1691896,0.0,1.0
2017-04-25 00:00:00+00:00,888.84,892.25,879.2801,882.26,2020460,888.84,892.25,879.2801,882.26,2020460,0.0,1.0
2017-04-26 00:00:00+00:00,889.14,892.99,885.15,891.39,1302032,889.14,892.99,885.15,891.39,1302032,0.0,1.0
2017-04-27 00:00:00+00:00,891.44,893.3774,887.18,890.0,1817740,891.44,893.3774,887.18,890.0,1817740,0.0,1.0
2017-04-28 00:00:00+00:00,924.52,935.9,923.22,929.0,38459,924.52,935.9,923.22,929.0,38459,0.0,1.0
2017-05-01 00:00:00+00:00,932.82,935.82,920.8,924.15,2294856,932.82,935.82,920.8,924.15,2294856,0.0,1.0
2017-05-02 00:00:00+00:00,937.09,942.985,931.0,933.27,1745453,937.09,942.985,931.0,933.27,1745453,0.0,1.0
2017-05-03 00:00:00+00:00,948.45,950.2,935.21,936.05,1792847,948.45,950.2,935.21,936.05,1792847,0.0,1.0
2017-05-04 00:00:00+00:00,954.72,959.14,947.37,950.29,1934652,954.72,959.14,947.37,950.29,1934652,0.0,1.0
2017-05-05 00:00:00+00:00,950.28,958.4395,948.0986,956.72,1593898,950.28,958.4395,948.0986,956.72,1593898,0.0,1.0
2017-05-08 00:00:00+00:00,958.69,960.99,947.395,947.45,1863198,958.69,960.99,947.395,947.45,1863198,0.0,1.0
2017-05-09 00:00:00+00:00,956.71,962.2,954.4,961.33,1633396,956.71,962.2,954.4,961.33,1633396,0.0,1.0
2017-05-10 00:00:00+00:00,954.84,956.71,949.84,956.22,1135809,954.84,956.71,949.84,956.22,1135809,0.0,1.0
2017-05-11 00:00:00+00:00,955.89,957.99,948.61,951.29,1016797,955.89,957.99,948.61,951.29,1016797,0.0,1.0
2017-05-12 00:00:00+00:00,955.14,957.98,952.06,957.85,1204133,955.14,957.98,952.06,957.85,1204133,0.0,1.0
2017-05-15 00:00:00+00:00,959.22,962.7,952.82,955.29,1314574,959.22,962.7,952.82,955.29,1314574,0.0,1.0
2017-05-16 00:00:00+00:00,964.61,965.8955,960.35,963.55,1069898,964.61,965.8955,960.35,963.55,1069898,0.0,1.0
2017-05-17 00:00:00+00:00,942.17,960.99,940.06,959.7,2414323,942.17,960.99,940.06,959.7,2414323,0.0,1.0
2017-05-18 00:00:00+00:00,950.5,954.18,941.27,943.2,1758452,950.5,954.18,941.27,943.2,1758452,0.0,1.0
2017-05-19 00:00:00+00:00,954.65,959.56,952.0,952.82,1327354,954.65,959.56,952.0,952.82,1327354,0.0,1.0
2017-05-22 00:00:00+00:00,964.07,964.82,956.56,957.0,1305246,964.07,964.82,956.56,957.0,1305246,0.0,1.0
2017-05-23 00:00:00+00:00,970.55,974.51,964.5,969.96,1529617,970.55,974.51,964.5,969.96,1529617,0.0,1.0
2017-05-24 00:00:00+00:00,977.61,978.115,971.6299,975.26,1128880,977.61,978.115,971.6299,975.26,1128880,0.0,1.0
2017-05-25 00:00:00+00:00,991.86,995.78,977.82,979.0,1951402,991.86,995.78,977.82,979.0,1951402,0.0,1.0
2017-05-26 00:00:00+00:00,993.27,996.39,987.36,992.0,1622807,993.27,996.39,987.36,992.0,1622807,0.0,1.0
2017-05-30 00:00:00+00:00,996.17,997.62,991.3601,992.5,1511472,996.17,997.62,991.3601,992.5,1511472,0.0,1.0
2017-05-31 00:00:00+00:00,987.09,999.6,981.68,996.21,1703990,987.09,999.6,981.68,996.21,1703990,0.0,1.0
2017-06-01 00:00:00+00:00,988.29,993.14,981.29,990.96,1295552,988.29,993.14,981.29,990.96,1295552,0.0,1.0
2017-06-02 00:00:00+00:00,996.12,996.48,987.07,988.59,1719720,996.12,996.48,987.07,988.59,1719720,0.0,1.0
2017-06-05 00:00:00+00:00,1003.88,1007.4,995.45,997.89,1353264,1003.88,1007.4,995.45,997.89,1353264,0.0,1.0
2017-06-06 00:00:00+00:00,996.68,1008.61,994.8,1003.31,1517356,996.68,1008.61,994.8,1003.31,1517356,0.0,1.0
2017-06-07 00:00:00+00:00,1001.59,1003.91,995.81,998.82,1348198,1001.59,1003.91,995.81,998.82,1348198,0.0,1.0
2017-06-08 00:00:00+00:00,1004.28,1005.6,996.62,1004.23,1657881,1004.28,1005.6,996.62,1004.23,1657881,0.0,1.0
2017-06-09 00:00:00+00:00,970.12,1005.5,953.37,1005.49,3613964,970.12,1005.5,953.37,1005.49,3613964,0.0,1.0
2017-06-12 00:00:00+00:00,961.81,968.0,936.795,958.72,4167184,961.81,968.0,936.795,958.72,4167184,0.0,1.0
2017-06-13 00:00:00+00:00,970.5,977.91,962.01,972.04,1992456,970.5,977.91,962.01,972.04,1992456,0.0,1.0
2017-06-14 00:00:00+00:00,967.93,979.7,959.5103,975.5,1489046,967.93,979.7,959.5103,975.5,1489046,0.0,1.0
2017-06-15 00:00:00+00:00,960.18,960.6775,940.37,948.02,2349212,960.18,960.6775,940.37,948.02,2349212,0.0,1.0
2017-06-16 00:00:00+00:00,958.62,959.95,948.7,957.91,2484914,958.62,959.95,948.7,957.91,2484914,0.0,1.0
2017-06-19 00:00:00+00:00,975.22,979.3,968.2,969.65,1449343,975.22,979.3,968.2,969.65,1449343,0.0,1.0
2017-06-20 00:00:00+00:00,968.99,980.79,968.2,975.31,1273013,968.99,980.79,968.2,975.31,1273013,0.0,1.0
2017-06-21 00:00:00+00:00,978.59,979.67,969.16,970.79,1141315,978.59,979.67,969.16,970.79,1141315,0.0,1.0
2017-06-22 00:00:00+00:00,976.62,980.5,973.3148,976.87,940086,976.62,980.5,973.3148,976.87,940086,0.0,1.0
2017-06-23 00:00:00+00:00,986.09,986.62,974.46,975.5,1439728,986.09,986.62,974.46,975.5,1439728,0.0,1.0
2017-06-26 00:00:00+00:00,972.09,993.99,970.33,990.0,1505655,972.09,993.99,970.33,990.0,1505655,0.0,1.0
2017-06-27 00:00:00+00:00,948.09,967.22,947.09,961.6,2428048,948.09,967.22,947.09,961.6,2428048,0.0,1.0
2017-06-28 00:00:00+00:00,961.01,963.24,936.16,950.66,2713366,961.01,963.24,936.16,950.66,2713366,0.0,1.0
2017-06-29 00:00:00+00:00,937.82,951.66,929.6,951.35,3182331,937.82,951.66,929.6,951.35,3182331,0.0,1.0
2017-06-30 00:00:00+00:00,929.68,944.9995,929.61,943.99,2185444,929.68,944.9995,929.61,943.99,2185444,0.0,1.0
2017-07-03 00:00:00+00:00,919.46,934.24,915.31,933.22,1694587,919.46,934.24,915.31,933.22,1694587,0.0,1.0
2017-07-05 00:00:00+00:00,932.26,936.29,918.6305,924.2,2054927,932.26,936.29,918.6305,924.2,2054927,0.0,1.0
2017-07-06 00:00:00+00:00,927.69,936.14,919.85,925.0,1941822,927.69,936.14,919.85,925.0,1941822,0.0,1.0
2017-07-07 00:00:00+00:00,940.81,944.66,929.79,930.985,1614080,940.81,944.66,929.79,930.985,1614080,0.0,1.0
2017-07-10 00:00:00+00:00,951.0,953.13,941.95,941.95,1409850,951.0,953.13,941.95,941.95,1409850,0.0,1.0
2017-07-11 00:00:00+00:00,953.53,954.89,945.12,950.52,1444540,953.53,954.89,945.12,950.52,1444540,0.0,1.0
2017-07-12 00:00:00+00:00,967.66,969.63,957.04,960.86,1589548,967.66,969.63,957.04,960.86,1589548,0.0,1.0
2017-07-13 00:00:00+00:00,968.85,978.7,964.8,970.8,1519987,968.85,978.7,964.8,970.8,1519987,0.0,1.0
2017-07-14 00:00:00+00:00,976.91,977.54,970.15,974.0,1048240,976.91,977.54,970.15,974.0,1048240,0.0,1.0
2017-07-17 00:00:00+00:00,975.96,983.35,970.8,976.32,1644618,975.96,983.35,970.8,976.32,1644618,0.0,1.0
2017-07-18 00:00:00+00:00,986.95,990.85,972.04,973.36,1398920,986.95,990.85,972.04,973.36,1398920,0.0,1.0
2017-07-19 00:00:00+00:00,992.77,995.6,987.01,990.01,1392709,992.77,995.6,987.01,990.01,1392709,0.0,1.0
2017-07-20 00:00:00+00:00,992.19,998.68,984.62,997.0,1410290,992.19,998.68,984.62,997.0,1410290,0.0,1.0
2017-07-21 00:00:00+00:00,993.84,995.11,984.17,989.0,1412108,993.84,995.11,984.17,989.0,1412108,0.0,1.0
2017-07-24 00:00:00+00:00,998.31,1006.19,990.2728,994.1,3053176,998.31,1006.19,990.2728,994.1,3053176,0.0,1.0
2017-07-25 00:00:00+00:00,969.03,976.73,963.8,970.7,5793414,969.03,976.73,963.8,970.7,5793414,0.0,1.0
2017-07-26 00:00:00+00:00,965.31,973.95,960.23,972.78,2166225,965.31,973.95,960.23,972.78,2166225,0.0,1.0
2017-07-27 00:00:00+00:00,952.51,969.52,937.06,969.18,3685905,952.51,969.52,937.06,969.18,3685905,0.0,1.0
2017-07-28 00:00:00+00:00,958.33,961.79,945.31,947.99,1795477,958.33,961.79,945.31,947.99,1795477,0.0,1.0
2017-07-31 00:00:00+00:00,945.5,961.1925,941.725,960.0,2268160,945.5,961.1925,941.725,960.0,2268160,0.0,1.0
2017-08-01 00:00:00+00:00,946.56,954.49,944.96,947.81,1205799,946.56,954.49,944.96,947.81,1205799,0.0,1.0
2017-08-02 00:00:00+00:00,947.64,949.1,932.521,948.37,2019979,947.64,949.1,932.521,948.37,2019979,0.0,1.0
2017-08-03 00:00:00+00:00,940.3,950.0,939.44,949.1,1028591,940.3,950.0,939.44,949.1,1028591,0.0,1.0
2017-08-04 00:00:00+00:00,945.79,947.54,939.795,943.95,1192871,945.79,947.54,939.795,943.95,1192871,0.0,1.0
2017-08-07 00:00:00+00:00,945.75,948.96,943.5,947.52,1405132,945.75,948.96,943.5,947.52,1405132,0.0,1.0
2017-08-08 00:00:00+00:00,944.19,952.49,942.48,944.29,1438418,944.19,952.49,942.48,944.29,1438418,0.0,1.0
2017-08-09 00:00:00+00:00,940.08,943.76,933.92,938.45,1360604,940.08,943.76,933.92,938.45,1360604,0.0,1.0
2017-08-10 00:00:00+00:00,923.59,936.3,921.7768,935.0,2657279,923.59,936.3,921.7768,935.0,2657279,0.0,1.0
2017-08-11 00:00:00+00:00,930.09,933.36,921.22,923.71,1589808,930.09,933.36,921.22,923.71,1589808,0.0,1.0
2017-08-14 00:00:00+00:00,938.93,941.04,934.485,939.07,1140212,938.93,941.04,934.485,939.07,1140212,0.0,1.0
2017-08-15 00:00:00+00:00,938.08,943.07,936.64,941.03,1006064,938.08,943.07,936.64,941.03,1006064,0.0,1.0
2017-08-16 00:00:00+00:00,944.27,949.9,940.0391,941.25,1329301,944.27,949.9,940.0391,941.25,1329301,0.0,1.0
2017-08-17 00:00:00+00:00,927.66,943.81,927.64,942.95,1653779,927.66,943.81,927.64,942.95,1653779,0.0,1.0
2017-08-18 00:00:00+00:00,926.18,931.02,923.45,926.98,1327288,926.18,931.02,923.45,926.98,1327288,0.0,1.0
2017-08-21 00:00:00+00:00,920.87,928.25,918.6,925.77,1292624,920.87,928.25,918.6,925.77,1292624,0.0,1.0
2017-08-22 00:00:00+00:00,940.4,941.9617,926.17,926.96,1711377,940.4,941.9617,926.17,926.96,1711377,0.0,1.0
2017-08-23 00:00:00+00:00,942.58,945.425,935.24,937.0,1126487,942.58,945.425,935.24,937.0,1126487,0.0,1.0
2017-08-24 00:00:00+00:00,936.89,946.31,930.74,943.71,1249098,936.89,946.31,930.74,943.71,1249098,0.0,1.0
2017-08-25 00:00:00+00:00,930.5,940.73,930.1,939.21,1169101,930.5,940.73,930.1,939.21,1169101,0.0,1.0
2017-08-28 00:00:00+00:00,928.13,934.85,926.11,931.88,1025199,928.13,934.85,926.11,931.88,1025199,0.0,1.0
2017-08-29 00:00:00+00:00,935.75,938.19,919.31,919.95,1144834,935.75,938.19,919.31,919.95,1144834,0.0,1.0
2017-08-30 00:00:00+00:00,943.63,945.86,934.05,935.67,1112814,943.63,945.86,934.05,935.67,1112814,0.0,1.0
2017-08-31 00:00:00+00:00,955.24,957.195,946.25,946.3,1672387,955.24,957.195,946.25,946.3,1672387,0.0,1.0
2017-09-01 00:00:00+00:00,951.99,958.33,950.28,957.47,1034769,951.99,958.33,950.28,957.47,1034769,0.0,1.0
2017-09-05 00:00:00+00:00,941.48,951.3854,935.6,946.86,1455058,941.48,951.3854,935.6,946.86,1455058,0.0,1.0
2017-09-06 00:00:00+00:00,942.02,944.5,932.68,943.87,1375952,942.02,944.5,932.68,943.87,1375952,0.0,1.0
2017-09-07 00:00:00+00:00,949.89,950.4965,937.53,944.25,1103286,949.89,950.4965,937.53,944.25,1103286,0.0,1.0
2017-09-08 00:00:00+00:00,941.41,950.7,940.01,949.7,996449,941.41,950.7,940.01,949.7,996449,0.0,1.0
2017-09-11 00:00:00+00:00,943.29,952.68,941.0,947.2,1317796,943.29,952.68,941.0,947.2,1317796,0.0,1.0
2017-09-12 00:00:00+00:00,946.65,948.085,937.5,946.92,1245767,946.65,948.085,937.5,946.92,1245767,0.0,1.0
2017-09-13 00:00:00+00:00,950.44,952.85,944.74,945.5,1092849,950.44,952.85,944.74,945.5,1092849,0.0,1.0
2017-09-14 00:00:00+00:00,940.13,948.03,938.356,946.0,1415168,940.13,948.03,938.356,946.0,1415168,0.0,1.0
2017-09-15 00:00:00+00:00,935.29,941.75,931.25,940.09,1940047,935.29,941.75,931.25,940.09,1940047,0.0,1.0
2017-09-18 00:00:00+00:00,929.75,936.86,925.4,935.01,1445532,929.75,936.86,925.4,935.01,1445532,0.0,1.0
2017-09-19 00:00:00+00:00,936.86,937.94,926.66,933.41,1217430,936.86,937.94,926.66,933.41,1217430,0.0,1.0
2017-09-20 00:00:00+00:00,947.54,950.0,937.5,937.73,1896919,947.54,950.0,937.5,937.73,1896919,0.0,1.0
2017-09-21 00:00:00+00:00,947.55,952.8,939.38,948.13,1302726,947.55,952.8,939.38,948.13,1302726,0.0,1.0
2017-09-22 00:00:00+00:00,943.26,950.0,940.835,942.77,1067617,943.26,950.0,940.835,942.77,1067617,0.0,1.0
2017-09-25 00:00:00+00:00,934.28,939.75,924.5101,939.45,1847436,934.28,939.75,924.5101,939.45,1847436,0.0,1.0
2017-09-26 00:00:00+00:00,937.43,944.08,935.12,936.69,1618182,937.43,944.08,935.12,936.69,1618182,0.0,1.0
2017-09-27 00:00:00+00:00,959.9,965.43,941.95,942.74,2313498,959.9,965.43,941.95,942.74,2313498,0.0,1.0
2017-09-28 00:00:00+00:00,964.81,966.18,955.55,956.25,1347750,964.81,966.18,955.55,956.25,1347750,0.0,1.0
2017-09-29 00:00:00+00:00,973.72,975.81,966.0,966.0,1906445,973.72,975.81,966.0,966.0,1906445,0.0,1.0
2017-10-02 00:00:00+00:00,967.47,977.74,961.95,975.65,1466444,967.47,977.74,961.95,975.65,1466444,0.0,1.0
2017-10-03 00:00:00+00:00,972.08,972.44,962.705,967.56,1080312,972.08,972.44,962.705,967.56,1080312,0.0,1.0
2017-10-04 00:00:00+00:00,966.78,974.4,965.61,971.76,896531,966.78,974.4,965.61,971.76,896531,0.0,1.0
2017-10-05 00:00:00+00:00,985.19,986.5085,970.27,972.79,1627255,985.19,986.5085,970.27,972.79,1627255,0.0,1.0
2017-10-06 00:00:00+00:00,993.64,994.26,978.51,980.0,1490744,993.64,994.26,978.51,980.0,1490744,0.0,1.0
2017-10-09 00:00:00+00:00,992.31,1000.46,991.5,995.0,1151035,992.31,1000.46,991.5,995.0,1151035,0.0,1.0
2017-10-10 00:00:00+00:00,987.8,997.47,981.11,995.3,1158864,987.8,997.47,981.11,995.3,1158864,0.0,1.0
2017-10-11 00:00:00+00:00,1005.65,1007.56,987.94,989.04,1748443,1005.65,1007.56,987.94,989.04,1748443,0.0,1.0
2017-10-12 00:00:00+00:00,1005.65,1011.54,1001.1,1003.84,1521137,1005.65,1011.54,1001.1,1003.84,1521137,0.0,1.0
2017-10-13 00:00:00+00:00,1007.87,1014.76,1007.06,1009.11,1308881,1007.87,1014.76,1007.06,1009.11,1308881,0.0,1.0
2017-10-16 00:00:00+00:00,1009.35,1012.0,1001.52,1009.63,1066744,1009.35,1012.0,1001.52,1009.63,1066744,0.0,1.0
2017-10-17 00:00:00+00:00,1011.0,1014.56,1006.05,1007.44,991412,1011.0,1014.56,1006.05,1007.44,991412,0.0,1.0
2017-10-18 00:00:00+00:00,1012.74,1016.31,1005.32,1011.05,1270218,1012.74,1016.31,1005.32,1011.05,1270218,0.0,1.0
2017-10-19 00:00:00+00:00,1001.84,1007.32,997.3,1004.75,1677021,1001.84,1007.32,997.3,1004.75,1677021,0.0,1.0
2017-10-20 00:00:00+00:00,1005.07,1008.65,1002.27,1007.05,1568454,1005.07,1008.65,1002.27,1007.05,1568454,0.0,1.0
2017-10-23 00:00:00+00:00,985.54,1005.79,983.1,1005.18,1623580,985.54,1005.79,983.1,1005.18,1623580,0.0,1.0
2017-10-24 00:00:00+00:00,988.49,989.26,977.08,986.5,1416283,988.49,989.26,977.08,986.5,1416283,0.0,1.0
2017-10-25 00:00:00+00:00,991.46,994.43,977.722,986.27,1368042,991.46,994.43,977.722,986.27,1368042,0.0,1.0
2017-10-26 00:00:00+00:00,991.42,1006.51,990.47,998.47,1827682,991.42,1006.51,990.47,998.47,1827682,0.0,1.0
2017-10-27 00:00:00+00:00,1033.67,1063.62,1026.85,1030.99,5139945,1033.67,1063.62,1026.85,1030.99,5139945,0.0,1.0
2017-10-30 00:00:00+00:00,1033.13,1039.83,1022.33,1029.16,2245352,1033.13,1039.83,1022.33,1029.16,2245352,0.0,1.0
2017-10-31 00:00:00+00:00,1033.04,1041.0,1026.3,1033.0,1490660,1033.04,1041.0,1026.3,1033.0,1490660,0.0,1.0
2017-11-01 00:00:00+00:00,1042.6,1047.86,1034.0,1036.32,2105729,1042.6,1047.86,1034.0,1036.32,2105729,0.0,1.0
2017-11-02 00:00:00+00:00,1042.97,1045.52,1028.66,1039.99,1233333,1042.97,1045.52,1028.66,1039.99,1233333,0.0,1.0
2017-11-03 00:00:00+00:00,1049.99,1050.66,1037.65,1042.75,1370874,1049.99,1050.66,1037.65,1042.75,1370874,0.0,1.0
2017-11-06 00:00:00+00:00,1042.68,1052.59,1042.0,1049.1,897897,1042.68,1052.59,1042.0,1049.1,897897,0.0,1.0
2017-11-07 00:00:00+00:00,1052.39,1053.41,1043.0,1049.65,1254965,1052.39,1053.41,1043.0,1049.65,1254965,0.0,1.0
2017-11-08 00:00:00+00:00,1058.29,1062.69,1047.05,1050.05,1214600,1058.29,1062.69,1047.05,1050.05,1214600,0.0,1.0
2017-11-09 00:00:00+00:00,1047.72,1050.88,1035.85,1048.0,1776722,1047.72,1050.88,1035.85,1048.0,1776722,0.0,1.0
2017-11-10 00:00:00+00:00,1044.15,1046.63,1041.22,1043.87,955500,1044.15,1046.63,1041.22,1043.87,955500,0.0,1.0
2017-11-13 00:00:00+00:00,1041.2,1048.74,1039.26,1040.8,914852,1041.2,1048.74,1039.26,1040.8,914852,0.0,1.0
2017-11-14 00:00:00+00:00,1041.64,1042.3,1029.33,1037.72,982782,1041.64,1042.3,1029.33,1037.72,982782,0.0,1.0
2017-11-15 00:00:00+00:00,1036.41,1039.63,1030.76,1035.0,900695,1036.41,1039.63,1030.76,1035.0,900695,0.0,1.0
2017-11-16 00:00:00+00:00,1048.47,1051.76,1038.0,1038.75,1125995,1048.47,1051.76,1038.0,1038.75,1125995,0.0,1.0
2017-11-17 00:00:00+00:00,1035.89,1051.0,1033.73,1049.8,1286044,1035.89,1051.0,1033.73,1049.8,1286044,0.0,1.0
2017-11-20 00:00:00+00:00,1034.66,1038.7,1032.68,1036.0,850423,1034.66,1038.7,1032.68,1036.0,850423,0.0,1.0
2017-11-21 00:00:00+00:00,1050.3,1050.39,1039.14,1040.04,1075568,1050.3,1050.39,1039.14,1040.04,1075568,0.0,1.0
2017-11-22 00:00:00+00:00,1051.92,1055.43,1047.25,1051.16,721498,1051.92,1055.43,1047.25,1051.16,721498,0.0,1.0
2017-11-24 00:00:00+00:00,1056.52,1060.07,1051.92,1054.39,825342,1056.52,1060.07,1051.92,1054.39,825342,0.0,1.0
2017-11-27 00:00:00+00:00,1072.01,1073.04,1054.77,1058.57,1708195,1072.01,1073.04,1054.77,1058.57,1708195,0.0,1.0
2017-11-28 00:00:00+00:00,1063.29,1080.0,1054.54,1073.99,1694098,1063.29,1080.0,1054.54,1073.99,1694098,0.0,1.0
2017-11-29 00:00:00+00:00,1037.38,1058.77,1029.65,1056.18,2787784,1037.38,1058.77,1029.65,1056.18,2787784,0.0,1.0
2017-11-30 00:00:00+00:00,1036.17,1044.14,1030.07,1039.94,2231818,1036.17,1044.14,1030.07,1039.94,2231818,0.0,1.0
2017-12-01 00:00:00+00:00,1025.07,1037.24,1016.9,1030.41,1866985,1025.07,1037.24,1016.9,1030.41,1866985,0.0,1.0
2017-12-04 00:00:00+00:00,1011.87,1031.34,1009.22,1027.8,1896325,1011.87,1031.34,1009.22,1027.8,1896325,0.0,1.0
2017-12-05 00:00:00+00:00,1019.6,1036.68,1002.32,1010.99,1927802,1019.6,1036.68,1002.32,1010.99,1927802,0.0,1.0
2017-12-06 00:00:00+00:00,1032.72,1039.58,1015.31,1016.52,1369276,1032.72,1039.58,1015.31,1016.52,1369276,0.0,1.0
2017-12-07 00:00:00+00:00,1044.57,1048.92,1035.36,1036.07,1437448,1044.57,1048.92,1035.36,1036.07,1437448,0.0,1.0
2017-12-08 00:00:00+00:00,1049.38,1056.42,1045.86,1051.81,1479665,1049.38,1056.42,1045.86,1051.81,1479665,0.0,1.0
2017-12-11 00:00:00+00:00,1051.97,1056.0,1044.12,1051.11,1096997,1051.97,1056.0,1044.12,1051.11,1096997,0.0,1.0
2017-12-12 00:00:00+00:00,1048.77,1062.5,1044.87,1050.0,1684977,1048.77,1062.5,1044.87,1050.0,1684977,0.0,1.0
2017-12-13 00:00:00+00:00,1051.39,1055.48,1046.58,1052.08,1369580,1051.39,1055.48,1046.58,1052.08,1369580,0.0,1.0
2017-12-14 00:00:00+00:00,1057.47,1067.08,1053.6,1055.49,1531504,1057.47,1067.08,1053.6,1055.49,1531504,0.0,1.0
2017-12-15 00:00:00+00:00,1072.0,1075.25,1060.09,1063.78,3080738,1072.0,1075.25,1060.09,1063.78,3080738,0.0,1.0
2017-12-18 00:00:00+00:00,1085.09,1086.49,1070.37,1076.45,1482768,1085.09,1086.49,1070.37,1076.45,1482768,0.0,1.0
2017-12-19 00:00:00+00:00,1079.78,1084.97,1072.27,1083.02,1287930,1079.78,1084.97,1072.27,1083.02,1287930,0.0,1.0
2017-12-20 00:00:00+00:00,1073.56,1081.23,1068.6,1080.92,1429035,1073.56,1081.23,1068.6,1080.92,1429035,0.0,1.0
2017-12-21 00:00:00+00:00,1070.85,1077.52,1069.0,1075.39,1211012,1070.85,1077.52,1069.0,1075.39,1211012,0.0,1.0
2017-12-22 00:00:00+00:00,1068.86,1071.72,1067.64,1070.0,860800,1068.86,1071.72,1067.64,1070.0,860800,0.0,1.0
2017-12-26 00:00:00+00:00,1065.85,1068.86,1058.64,1068.64,914574,1065.85,1068.86,1058.64,1068.64,914574,0.0,1.0
2017-12-27 00:00:00+00:00,1060.2,1068.27,1058.38,1066.6,1027634,1060.2,1068.27,1058.38,1066.6,1027634,0.0,1.0
2017-12-28 00:00:00+00:00,1055.95,1064.84,1053.38,1062.25,982285,1055.95,1064.84,1053.38,1062.25,982285,0.0,1.0
2017-12-29 00:00:00+00:00,1053.4,1058.05,1052.7,1055.49,1156357,1053.4,1058.05,1052.7,1055.49,1156357,0.0,1.0
2018-01-02 00:00:00+00:00,1073.21,1075.98,1053.02,1053.02,1555809,1073.21,1075.98,1053.02,1053.02,1555809,0.0,1.0
2018-01-03 00:00:00+00:00,1091.52,1096.1,1073.43,1073.93,1550593,1091.52,1096.1,1073.43,1073.93,1550593,0.0,1.0
2018-01-04 00:00:00+00:00,1095.76,1104.08,1094.26,1097.09,1289293,1095.76,1104.08,1094.26,1097.09,1289293,0.0,1.0
2018-01-05 00:00:00+00:00,1110.29,1113.58,1101.8,1103.45,1493389,1110.29,1113.58,1101.8,1103.45,1493389,0.0,1.0
2018-01-08 00:00:00+00:00,1114.21,1119.16,1110.0,1111.0,1148958,1114.21,1119.16,1110.0,1111.0,1148958,0.0,1.0
2018-01-09 00:00:00+00:00,1112.79,1118.44,1108.2,1118.44,1335995,1112.79,1118.44,1108.2,1118.44,1335995,0.0,1.0
2018-01-10 00:00:00+00:00,1110.14,1112.78,1103.98,1107.0,1027781,1110.14,1112.78,1103.98,1107.0,1027781,0.0,1.0
2018-01-11 00:00:00+00:00,1112.05,1114.85,1106.48,1112.31,1102461,1112.05,1114.85,1106.48,1112.31,1102461,0.0,1.0
2018-01-12 00:00:00+00:00,1130.65,1131.3,1108.01,1110.1,1914460,1130.65,1131.3,1108.01,1110.1,1914460,0.0,1.0
2018-01-16 00:00:00+00:00,1130.7,1148.88,1126.66,1140.31,1783881,1130.7,1148.88,1126.66,1140.31,1783881,0.0,1.0
2018-01-17 00:00:00+00:00,1139.1,1139.32,1123.49,1136.36,1353097,1139.1,1139.32,1123.49,1136.36,1353097,0.0,1.0
2018-01-18 00:00:00+00:00,1135.97,1140.59,1124.46,1139.35,1333633,1135.97,1140.59,1124.46,1139.35,1333633,0.0,1.0
2018-01-19 00:00:00+00:00,1143.5,1143.78,1132.5,1138.03,1418376,1143.5,1143.78,1132.5,1138.03,1418376,0.0,1.0
2018-01-22 00:00:00+00:00,1164.16,1166.88,1141.82,1143.82,1437954,1164.16,1166.88,1141.82,1143.82,1437954,0.0,1.0
2018-01-23 00:00:00+00:00,1176.17,1178.51,1167.25,1170.62,1832126,1176.17,1178.51,1167.25,1170.62,1832126,0.0,1.0
2018-01-24 00:00:00+00:00,1171.29,1187.05,1167.4,1184.98,1818182,1171.29,1187.05,1167.4,1184.98,1818182,0.0,1.0
2018-01-25 00:00:00+00:00,1182.14,1185.0,1171.84,1180.71,1398961,1182.14,1185.0,1171.84,1180.71,1398961,0.0,1.0
2018-01-26 00:00:00+00:00,1187.56,1187.56,1168.03,1187.53,1981476,1187.56,1187.56,1168.03,1187.53,1981476,0.0,1.0
2018-01-29 00:00:00+00:00,1186.48,1198.0,1184.06,1188.0,1533931,1186.48,1198.0,1184.06,1188.0,1533931,0.0,1.0
2018-01-30 00:00:00+00:00,1177.37,1187.93,1174.51,1177.72,1792602,1177.37,1187.93,1174.51,1177.72,1792602,0.0,1.0
2018-01-31 00:00:00+00:00,1182.22,1186.32,1172.1,1183.81,1643877,1182.22,1186.32,1172.1,1183.81,1643877,0.0,1.0
2018-02-01 00:00:00+00:00,1181.59,1187.45,1169.36,1175.99,2774967,1181.59,1187.45,1169.36,1175.99,2774967,0.0,1.0
2018-02-02 00:00:00+00:00,1119.2,1131.3,1111.17,1127.42,5798880,1119.2,1131.3,1111.17,1127.42,5798880,0.0,1.0
2018-02-05 00:00:00+00:00,1062.39,1114.99,1056.74,1100.61,3742469,1062.39,1114.99,1056.74,1100.61,3742469,0.0,1.0
2018-02-06 00:00:00+00:00,1084.43,1087.38,1030.01,1033.98,3732527,1084.43,1087.38,1030.01,1033.98,3732527,0.0,1.0
2018-02-07 00:00:00+00:00,1055.41,1086.53,1054.62,1084.97,2544683,1055.41,1086.53,1054.62,1084.97,2544683,0.0,1.0
2018-02-08 00:00:00+00:00,1007.71,1063.93,1004.7,1059.87,3067173,1007.71,1063.93,1004.7,1059.87,3067173,0.0,1.0
