date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2017-11-10 00:00:00+00:00,1125.35,1131.75,1124.06,1126.1,2162985,1125.35,1131.75,1124.06,1126.1,2162985,0.0,1.0
2017-11-13 00:00:00+00:00,1129.17,1139.9,1122.34,1123.0,2897563,1129.17,1139.9,1122.34,1123.0,2897563,0.0,1.0
2017-11-14 00:00:00+00:00,1136.84,1138.0,1123.89,1130.11,3042295,1136.84,1138.0,1123.89,1130.11,3042295,0.0,1.0
2017-11-15 00:00:00+00:00,1126.69,1131.75,1121.63,1127.01,3897230,1126.69,1131.75,1121.63,1127.01,3897230,0.0,1.0
2017-11-16 00:00:00+00:00,1137.29,1138.16,1130.05,1130.16,2190456,1137.29,1138.16,1130.05,1130.16,2190456,0.0,1.0
2017-11-17 00:00:00+00:00,1129.88,1138.8,1125.81,1138.28,2333554,1129.88,1138.8,1125.81,1138.28,2333554,0.0,1.0
2017-11-20 00:00:00+00:00,1126.31,1133.42,1122.55,1129.77,2134381,1126.31,1133.42,1122.55,1129.77,2134381,0.0,1.0
2017-11-21 00:00:00+00:00,1139.49,1140.0,1128.2,1132.86,2449503,1139.49,1140.0,1128.2,1132.86,2449503,0.0,1.0
2017-11-22 00:00:00+00:00,1156.16,1160.27,1141.0,1141.0,3516336,1156.16,1160.27,1141.0,1141.0,3516336,0.0,1.0
2017-11-24 00:00:00+00:00,1186.0,1186.84,1160.7,1160.7,3526582,1186.0,1186.84,1160.7,1160.7,3526582,0.0,1.0
2017-11-27 00:00:00+00:00,1195.83,1213.41,1191.15,1202.66,6701343,1195.83,1213.41,1191.15,1202.66,6701343,0.0,1.0
2017-11-28 00:00:00+00:00,1193.6,1205.34,1188.52,1204.88,4463476,1193.6,1205.34,1188.52,1204.88,4463476,0.0,1.0
2017-11-29 00:00:00+00:00,1161.27,1194.8,1145.19,1194.8,9239087,1161.27,1194.8,1145.19,1194.8,9239087,0.0,1.0
2017-11-30 00:00:00+00:00,1176.75,1178.57,1160.0,1167.1,4470183,1176.75,1178.57,1160.0,1167.1,4470183,0.0,1.0
2017-12-01 00:00:00+00:00,1162.35,1179.65,1152.0,1172.05,4070722,1162.35,1179.65,1152.0,1172.05,4070722,0.0,1.0
2017-12-04 00:00:00+00:00,1133.95,1175.2,1128.0,1173.85,5872358,1133.95,1175.2,1128.0,1173.85,5872358,0.0,1.0
2017-12-05 00:00:00+00:00,1141.57,1159.27,1124.74,1128.26,4033184,1141.57,1159.27,1124.74,1128.26,4033184,0.0,1.0
2017-12-06 00:00:00+00:00,1152.35,1155.89,1136.08,1137.99,2756730,1152.35,1155.89,1136.08,1137.99,2756730,0.0,1.0
2017-12-07 00:00:00+00:00,1159.79,1163.19,1151.0,1156.59,2408323,1159.79,1163.19,1151.0,1156.59,2408323,0.0,1.0
2017-12-08 00:00:00+00:00,1162.0,1172.79,1157.1,1170.4,2957785,1162.0,1172.79,1157.1,1170.4,2957785,0.0,1.0
2017-12-11 00:00:00+00:00,1168.92,1169.9,1157.0,1164.6,2257922,1168.92,1169.9,1157.0,1164.6,2257922,0.0,1.0
2017-12-12 00:00:00+00:00,1165.08,1173.6,1161.61,1166.51,2197697,1165.08,1173.6,1161.61,1166.51,2197697,0.0,1.0
2017-12-13 00:00:00+00:00,1164.13,1170.87,1160.27,1170.0,2555053,1164.13,1170.87,1160.27,1170.0,2555053,0.0,1.0
2017-12-14 00:00:00+00:00,1174.26,1177.93,1162.45,1163.71,3069993,1174.26,1177.93,1162.45,1163.71,3069993,0.0,1.0
2017-12-15 00:00:00+00:00,1179.14,1182.75,1169.33,1179.03,4539895,1179.14,1182.75,1169.33,1179.03,4539895,0.0,1.0
2017-12-18 00:00:00+00:00,1190.58,1194.78,1180.91,1187.37,2767271,1190.58,1194.78,1180.91,1187.37,2767271,0.0,1.0
2017-12-19 00:00:00+00:00,1187.38,1192.97,1179.14,1189.15,2555235,1187.38,1192.97,1179.14,1189.15,2555235,0.0,1.0
2017-12-20 00:00:00+00:00,1177.62,1191.0,1176.0,1190.5,2318916,1177.62,1191.0,1176.0,1190.5,2318916,0.0,1.0
2017-12-21 00:00:00+00:00,1174.76,1179.17,1167.64,1175.9,2042448,1174.76,1179.17,1167.64,1175.9,2042448,0.0,1.0
2017-12-22 00:00:00+00:00,1168.36,1174.62,1167.83,1172.08,1553997,1168.36,1174.62,1167.83,1172.08,1553997,0.0,1.0
2017-12-26 00:00:00+00:00,1176.76,1178.32,1160.55,1168.36,1964871,1176.76,1178.32,1160.55,1168.36,1964871,0.0,1.0
2017-12-27 00:00:00+00:00,1182.26,1187.29,1175.61,1179.91,1779382,1182.26,1187.29,1175.61,1179.91,1779382,0.0,1.0
2017-12-28 00:00:00+00:00,1186.1,1190.1,1184.38,1189.0,1803460,1186.1,1190.1,1184.38,1189.0,1803460,0.0,1.0
2017-12-29 00:00:00+00:00,1169.47,1184.0,1167.5,1182.35,2625283,1169.47,1184.0,1167.5,1182.35,2625283,0.0,1.0
2018-01-02 00:00:00+00:00,1189.01,1190.0,1170.51,1172.0,2587899,1189.01,1190.0,1170.51,1172.0,2587899,0.0,1.0
2018-01-03 00:00:00+00:00,1204.2,1205.49,1188.3,1188.3,3044664,1204.2,1205.49,1188.3,1188.3,3044664,0.0,1.0
2018-01-04 00:00:00+00:00,1209.59,1215.87,1204.66,1205.0,3000366,1209.59,1215.87,1204.66,1205.0,3000366,0.0,1.0
2018-01-05 00:00:00+00:00,1229.14,1229.14,1210.0,1217.51,3430148,1229.14,1229.14,1210.0,1217.51,3430148,0.0,1.0
2018-01-08 00:00:00+00:00,1246.87,1253.08,1232.03,1236.0,4177533,1246.87,1253.08,1232.03,1236.0,4177533,0.0,1.0
2018-01-09 00:00:00+00:00,1252.7,1259.33,1241.76,1256.9,3646681,1252.7,1259.33,1241.76,1256.9,3646681,0.0,1.0
2018-01-10 00:00:00+00:00,1254.33,1254.33,1237.23,1245.15,2659507,1254.33,1254.33,1237.23,1245.15,2659507,0.0,1.0
2018-01-11 00:00:00+00:00,1276.68,1276.77,1256.46,1259.74,3075315,1276.68,1276.77,1256.46,1259.74,3075315,0.0,1.0
2018-01-12 00:00:00+00:00,1305.2,1305.76,1273.39,1273.39,5360681,1305.2,1305.76,1273.39,1273.39,5360681,0.0,1.0
2018-01-16 00:00:00+00:00,1304.86,1339.94,1292.3,1323.0,7111172,1304.86,1339.94,1292.3,1323.0,7111172,0.0,1.0
2018-01-17 00:00:00+00:00,1295.0,1314.0,1280.88,1312.24,5166748,1295.0,1314.0,1280.88,1312.24,5166748,0.0,1.0
2018-01-18 00:00:00+00:00,1293.32,1304.6,1284.02,1293.95,3941007,1293.32,1304.6,1284.02,1293.95,3941007,0.0,1.0
2018-01-19 00:00:00+00:00,1294.58,1313.0,1292.99,1312.0,4395070,1294.58,1313.0,1292.99,1312.0,4395070,0.0,1.0
2018-01-22 00:00:00+00:00,1327.31,1327.45,1296.66,1297.17,3970151,1327.31,1327.45,1296.66,1297.17,3970151,0.0,1.0
2018-01-23 00:00:00+00:00,1362.54,1364.9,1337.34,1338.09,5056764,1362.54,1364.9,1337.34,1338.09,5056764,0.0,1.0
2018-01-24 00:00:00+00:00,1357.51,1388.16,1338.0,1374.82,6730084,1357.51,1388.16,1338.0,1374.82,6730084,0.0,1.0
2018-01-25 00:00:00+00:00,1377.95,1378.34,1357.62,1368.0,4621862,1377.95,1378.34,1357.62,1368.0,4621862,0.0,1.0
2018-01-26 00:00:00+00:00,1402.05,1402.53,1380.91,1392.01,4584082,1402.05,1402.53,1380.91,1392.01,4584082,0.0,1.0
2018-01-29 00:00:00+00:00,1417.68,1431.39,1400.44,1409.18,5628992,1417.68,1431.39,1400.44,1409.18,5628992,0.0,1.0
2018-01-30 00:00:00+00:00,1437.82,1439.25,1392.0,1403.17,5736512,1437.82,1439.25,1392.0,1403.17,5736512,0.0,1.0
2018-01-31 00:00:00+00:00,1450.89,1472.58,1450.04,1451.3,6220396,1450.89,1472.58,1450.04,1451.3,6220396,0.0,1.0
2018-02-01 00:00:00+00:00,1390.0,1459.88,1385.14,1445.0,7812953,1390.0,1459.88,1385.14,1445.0,7812953,0.0,1.0
2018-02-02 00:00:00+00:00,1429.95,1498.0,1414.0,1477.39,10915962,1429.95,1498.0,1414.0,1477.39,10915962,0.0,1.0
2018-02-05 00:00:00+00:00,1390.0,1458.98,1320.72,1402.62,10756332,1390.0,1458.98,1320.72,1402.62,10756332,0.0,1.0
2018-02-06 00:00:00+00:00,1442.84,1443.99,1351.79,1361.46,10773963,1442.84,1443.99,1351.79,1361.46,10773963,0.0,1.0
2018-02-07 00:00:00+00:00,1416.78,1460.99,1415.15,1449.0,7066828,1416.78,1460.99,1415.15,1449.0,7066828,0.0,1.0
2018-02-08 00:00:00+00:00,1350.5,1433.75,1349.94,1429.67,8108560,1350.5,1433.75,1349.94,1429.67,8108560,0.0,1.0
2018-02-09 00:00:00+00:00,1339.6,1383.5,1265.93,1373.49,13787886,1339.6,1383.5,1265.93,1373.49,13787886,0.0,1.0
2018-02-12 00:00:00+00:00,1386.23,1393.81,1344.01,1364.67,6682214,1386.23,1393.81,1344.01,1364.67,6682214,0.0,1.0
2018-02-13 00:00:00+00:00,1414.51,1419.72,1383.53,1385.93,5858860,1414.51,1419.72,1383.53,1385.93,5858860,0.0,1.0
2018-02-14 00:00:00+00:00,1451.05,1452.06,1403.36,1406.25,5881238,1451.05,1452.06,1403.36,1406.25,5881238,0.0,1.0
2018-02-15 00:00:00+00:00,1461.76,1468.94,1436.84,1466.89,5598111,1461.76,1468.94,1436.84,1466.89,5598111,0.0,1.0
2018-02-16 00:00:00+00:00,1448.69,1465.8,1446.56,1457.37,4410879,1448.69,1465.8,1446.56,1457.37,4410879,0.0,1.0
2018-02-20 00:00:00+00:00,1468.35,1488.77,1446.49,1446.49,6388374,1468.35,1488.77,1446.49,1446.49,6388374,0.0,1.0
2018-02-21 00:00:00+00:00,1482.92,1503.49,1478.92,1485.0,6216694,1482.92,1503.49,1478.92,1485.0,6216694,0.0,1.0
2018-02-22 00:00:00+00:00,1485.34,1502.54,1475.76,1495.36,4732555,1485.34,1502.54,1475.76,1495.36,4732555,0.0,1.0
2018-02-23 00:00:00+00:00,1500.0,1500.0,1486.5,1495.34,4327008,1500.0,1500.0,1486.5,1495.34,4327008,0.0,1.0
2018-02-26 00:00:00+00:00,1521.95,1522.84,1507.0,1509.2,4909053,1521.95,1522.84,1507.0,1509.2,4909053,0.0,1.0
2018-02-27 00:00:00+00:00,1511.98,1526.78,1507.21,1524.5,4708378,1511.98,1526.78,1507.21,1524.5,4708378,0.0,1.0
2018-02-28 00:00:00+00:00,1512.45,1528.7,1512.0,1519.51,4426580,1512.45,1528.7,1512.0,1519.51,4426580,0.0,1.0
2018-03-01 00:00:00+00:00,1493.45,1518.49,1465.0,1513.6,6835230,1493.45,1518.49,1465.0,1513.6,6835230,0.0,1.0
2018-03-02 00:00:00+00:00,1500.25,1501.05,1455.01,1469.1,6587564,1500.25,1501.05,1455.01,1469.1,6587564,0.0,1.0
2018-03-05 00:00:00+00:00,1523.61,1525.38,1481.0,1494.24,5233934,1523.61,1525.38,1481.0,1494.24,5233934,0.0,1.0
2018-03-06 00:00:00+00:00,1537.64,1542.13,1528.0,1533.2,4561718,1537.64,1542.13,1528.0,1533.2,4561718,0.0,1.0
2018-03-07 00:00:00+00:00,1545.0,1545.9,1522.51,1526.52,4174123,1545.0,1545.9,1522.51,1526.52,4174123,0.0,1.0
2018-03-08 00:00:00+00:00,1551.86,1554.88,1545.25,1550.0,3512528,1551.86,1554.88,1545.25,1550.0,3512528,0.0,1.0
2018-03-09 00:00:00+00:00,1578.89,1578.94,1559.08,1563.5,4417059,1578.89,1578.94,1559.08,1563.5,4417059,0.0,1.0
2018-03-12 00:00:00+00:00,1598.39,1605.33,1586.7,1592.6,5115886,1598.39,1605.33,1586.7,1592.6,5115886,0.0,1.0
2018-03-13 00:00:00+00:00,1588.18,1617.54,1578.01,1615.96,6427066,1588.18,1617.54,1578.01,1615.96,6427066,0.0,1.0
2018-03-14 00:00:00+00:00,1591.0,1606.44,1590.89,1597.0,4164395,1591.0,1606.44,1590.89,1597.0,4164395,0.0,1.0
2018-03-15 00:00:00+00:00,1582.32,1596.91,1578.11,1595.0,4026744,1582.32,1596.91,1578.11,1595.0,4026744,0.0,1.0
2018-03-16 00:00:00+00:00,1571.68,1589.44,1567.5,1583.45,5145054,1571.68,1589.44,1567.5,1583.45,5145054,0.0,1.0
2018-03-19 00:00:00+00:00,1544.93,1561.66,1525.35,1554.53,6376619,1544.93,1561.66,1525.35,1554.53,6376619,0.0,1.0
2018-03-20 00:00:00+00:00,1586.51,1587.0,1545.41,1550.34,4507049,1586.51,1587.0,1545.41,1550.34,4507049,0.0,1.0
2018-03-21 00:00:00+00:00,1581.86,1590.0,1563.17,1586.45,4667291,1581.86,1590.0,1563.17,1586.45,4667291,0.0,1.0
2018-03-22 00:00:00+00:00,1544.92,1573.85,1542.4,1565.47,6177737,1544.92,1573.85,1542.4,1565.47,6177737,0.0,1.0
2018-03-23 00:00:00+00:00,1495.56,1549.02,1495.36,1539.01,7843966,1495.56,1549.02,1495.36,1539.01,7843966,0.0,1.0
2018-03-26 00:00:00+00:00,1555.86,1556.99,1499.25,1530.0,5547618,1555.86,1556.99,1499.25,1530.0,5547618,0.0,1.0
2018-03-27 00:00:00+00:00,1497.05,1575.96,1482.32,1572.4,6793279,1497.05,1575.96,1482.32,1572.4,6793279,0.0,1.0
2018-03-28 00:00:00+00:00,1431.42,1455.9,1386.17,1447.0,13705317,1431.42,1455.9,1386.17,1447.0,13705317,0.0,1.0
2018-03-29 00:00:00+00:00,1447.34,1455.47,1365.2,1406.0,12581121,1447.34,1455.47,1365.2,1406.0,12581121,0.0,1.0
2018-04-02 00:00:00+00:00,1371.99,1421.36,1355.0,1417.62,10463607,1371.99,1421.36,1355.0,1417.62,10463607,0.0,1.0
2018-04-03 00:00:00+00:00,1392.05,1414.0,1355.33,1391.38,10231212,1392.05,1414.0,1355.33,1391.38,10231212,0.0,1.0
2018-04-04 00:00:00+00:00,1410.57,1415.39,1352.88,1358.24,6982305,1410.57,1415.39,1352.88,1358.24,6982305,0.0,1.0
2018-04-05 00:00:00+00:00,1451.75,1459.56,1427.07,1441.99,6413459,1451.75,1459.56,1427.07,1441.99,6413459,0.0,1.0
2018-04-06 00:00:00+00:00,1405.23,1452.5,1400.26,1429.97,5882257,1405.23,1452.5,1400.26,1429.97,5882257,0.0,1.0
2018-04-09 00:00:00+00:00,1406.08,1438.48,1402.57,1425.03,4208206,1406.08,1438.48,1402.57,1425.03,4208206,0.0,1.0
2018-04-10 00:00:00+00:00,1436.22,1438.38,1415.7,1431.99,4280144,1436.22,1438.38,1415.7,1431.99,4280144,0.0,1.0
2018-04-11 00:00:00+00:00,1427.05,1448.78,1424.89,1439.44,3582533,1427.05,1448.78,1424.89,1439.44,3582533,0.0,1.0
2018-04-12 00:00:00+00:00,1448.5,1452.12,1435.06,1439.5,3135027,1448.5,1452.12,1435.06,1439.5,3135027,0.0,1.0
2018-04-13 00:00:00+00:00,1430.79,1459.78,1424.52,1449.14,3685267,1430.79,1459.78,1424.52,1449.14,3685267,0.0,1.0
2018-04-16 00:00:00+00:00,1441.5,1447.0,1427.48,1445.0,2808624,1441.5,1447.0,1427.48,1445.0,2808624,0.0,1.0
2018-04-17 00:00:00+00:00,1503.83,1507.19,1457.02,1462.3,5114403,1503.83,1507.19,1457.02,1462.3,5114403,0.0,1.0
2018-04-18 00:00:00+00:00,1527.84,1533.8,1504.11,1514.65,5227509,1527.84,1533.8,1504.11,1514.65,5227509,0.0,1.0
2018-04-19 00:00:00+00:00,1556.91,1568.52,1539.06,1543.22,6523728,1556.91,1568.52,1539.06,1543.22,6523728,0.0,1.0
2018-04-20 00:00:00+00:00,1527.49,1561.2,1516.09,1561.2,5541622,1527.49,1561.2,1516.09,1561.2,5541622,0.0,1.0
2018-04-23 00:00:00+00:00,1517.86,1548.0,1503.41,1546.69,4465424,1517.86,1548.0,1503.41,1546.69,4465424,0.0,1.0
2018-04-24 00:00:00+00:00,1460.09,1539.5,1448.45,1535.8,7494699,1460.09,1539.5,1448.45,1535.8,7494699,0.0,1.0
2018-04-25 00:00:00+00:00,1460.17,1469.99,1415.02,1458.0,6587290,1460.17,1469.99,1415.02,1458.0,6587290,0.0,1.0
2018-04-26 00:00:00+00:00,1517.96,1529.42,1478.5,1485.01,8801101,1517.96,1529.42,1478.5,1485.01,8801101,0.0,1.0
2018-04-27 00:00:00+00:00,1572.62,1638.1,1567.39,1634.01,13053241,1572.62,1638.1,1567.39,1634.01,13053241,0.0,1.0
2018-04-30 00:00:00+00:00,1566.13,1596.0,1560.94,1582.5,5464085,1566.13,1596.0,1560.94,1582.5,5464085,0.0,1.0
2018-05-01 00:00:00+00:00,1582.26,1585.0,1552.18,1563.22,4572071,1582.26,1585.0,1552.18,1563.22,4572071,0.0,1.0
2018-05-02 00:00:00+00:00,1569.68,1588.5,1566.36,1580.98,4360273,1569.68,1588.5,1566.36,1580.98,4360273,0.0,1.0
2018-05-03 00:00:00+00:00,1572.08,1574.8,1546.02,1560.01,4251917,1572.08,1574.8,1546.02,1560.01,4251917,0.0,1.0
2018-05-04 00:00:00+00:00,1580.95,1584.9,1562.19,1562.45,3443567,1580.95,1584.9,1562.19,1562.45,3443567,0.0,1.0
2018-05-07 00:00:00+00:00,1600.14,1606.95,1587.83,1589.34,3801855,1600.14,1606.95,1587.83,1589.34,3801855,0.0,1.0
2018-05-08 00:00:00+00:00,1592.39,1596.88,1582.51,1595.0,3067949,1592.39,1596.88,1582.51,1595.0,3067949,0.0,1.0
2018-05-09 00:00:00+00:00,1608.0,1608.0,1592.0,1600.0,3637302,1608.0,1608.0,1592.0,1600.0,3637302,0.0,1.0
2018-05-10 00:00:00+00:00,1609.08,1615.6,1603.44,1608.48,2817450,1609.08,1615.6,1603.44,1608.48,2817450,0.0,1.0
2018-05-11 00:00:00+00:00,1602.91,1611.1,1597.89,1610.99,2263900,1602.91,1611.1,1597.89,1610.99,2263900,0.0,1.0
2018-05-14 00:00:00+00:00,1601.54,1611.18,1600.05,1604.0,2509483,1601.54,1611.18,1600.05,1604.0,2509483,0.0,1.0
2018-05-15 00:00:00+00:00,1576.12,1587.8,1565.22,1587.8,5077465,1576.12,1587.8,1565.22,1587.8,5077465,0.0,1.0
2018-05-16 00:00:00+00:00,1587.28,1594.43,1576.67,1577.5,2570572,1587.28,1594.43,1576.67,1577.5,2570572,0.0,1.0
2018-05-17 00:00:00+00:00,1581.76,1594.04,1573.0,1580.56,2147606,1581.76,1594.04,1573.0,1580.56,2147606,0.0,1.0
2018-05-18 00:00:00+00:00,1574.37,1583.59,1572.1,1581.33,2642584,1574.37,1583.59,1572.1,1581.33,2642584,0.0,1.0
2018-05-21 00:00:00+00:00,1585.46,1592.05,1575.0,1585.0,2925235,1585.46,1592.05,1575.0,1585.0,2925235,0.0,1.0
2018-05-22 00:00:00+00:00,1581.4,1589.89,1575.25,1589.89,2115639,1581.4,1589.89,1575.25,1589.89,2115639,0.0,1.0
2018-05-23 00:00:00+00:00,1601.86,1601.86,1566.34,1571.05,3361892,1601.86,1601.86,1566.34,1571.05,3361892,0.0,1.0
2018-05-24 00:00:00+00:00,1603.07,1608.24,1588.38,1598.03,3429975,1603.07,1608.24,1588.38,1598.03,3429975,0.0,1.0
2018-05-25 00:00:00+00:00,1610.15,1614.12,1600.45,1603.0,2698400,1610.15,1614.12,1600.45,1603.0,2698400,0.0,1.0
2018-05-29 00:00:00+00:00,1612.87,1621.79,1600.15,1600.71,3846477,1612.87,1621.79,1600.15,1600.71,3846477,0.0,1.0
2018-05-30 00:00:00+00:00,1624.89,1626.0,1612.93,1618.1,2907357,1624.89,1626.0,1612.93,1618.1,2907357,0.0,1.0
2018-05-31 00:00:00+00:00,1629.62,1635.0,1621.35,1623.0,3166330,1629.62,1635.0,1621.35,1623.0,3166330,0.0,1.0
2018-06-01 00:00:00+00:00,1641.54,1646.73,1635.09,1637.03,3313385,1641.54,1646.73,1635.09,1637.03,3313385,0.0,1.0
2018-06-04 00:00:00+00:00,1665.27,1665.68,1645.49,1648.9,3187737,1665.27,1665.68,1645.49,1648.9,3187737,0.0,1.0
2018-06-05 00:00:00+00:00,1696.35,1699.0,1670.06,1672.99,4782177,1696.35,1699.0,1670.06,1672.99,4782177,0.0,1.0
2018-06-06 00:00:00+00:00,1695.75,1714.5,1686.47,1704.51,5473213,1695.75,1714.5,1686.47,1704.51,5473213,0.0,1.0
2018-06-07 00:00:00+00:00,1689.3,1699.9,1676.11,1698.56,3765687,1689.3,1699.9,1676.11,1698.56,3765687,0.0,1.0
2018-06-08 00:00:00+00:00,1683.99,1689.44,1673.01,1681.12,2955110,1683.99,1689.44,1673.01,1681.12,2955110,0.0,1.0
2018-06-11 00:00:00+00:00,1689.12,1694.24,1680.59,1681.51,2335484,1689.12,1694.24,1680.59,1681.51,2335484,0.0,1.0
2018-06-12 00:00:00+00:00,1698.75,1699.51,1691.52,1693.0,2259215,1698.75,1699.51,1691.52,1693.0,2259215,0.0,1.0
2018-06-13 00:00:00+00:00,1704.86,1713.75,1700.12,1702.81,3327529,1704.86,1713.75,1700.12,1702.81,3327529,0.0,1.0
2018-06-14 00:00:00+00:00,1723.86,1724.8,1708.87,1713.48,3174415,1723.86,1724.8,1708.87,1713.48,3174415,0.0,1.0
2018-06-15 00:00:00+00:00,1715.97,1720.87,1708.52,1714.0,4777646,1715.97,1720.87,1708.52,1714.0,4777646,0.0,1.0
2018-06-18 00:00:00+00:00,1723.79,1726.74,1702.56,1706.26,3107742,1723.79,1726.74,1702.56,1706.26,3107742,0.0,1.0
2018-06-19 00:00:00+00:00,1734.78,1736.11,1700.39,1709.04,4290117,1734.78,1736.11,1700.39,1709.04,4290117,0.0,1.0
2018-06-20 00:00:00+00:00,1750.08,1762.93,1741.36,1742.5,4332591,1750.08,1762.93,1741.36,1742.5,4332591,0.0,1.0
2018-06-21 00:00:00+00:00,1730.22,1763.1,1717.56,1760.0,4941148,1730.22,1763.1,1717.56,1760.0,4941148,0.0,1.0
2018-06-22 00:00:00+00:00,1715.67,1743.0,1711.9,1742.62,4075124,1715.67,1743.0,1711.9,1742.62,4075124,0.0,1.0
2018-06-25 00:00:00+00:00,1663.15,1705.0,1646.31,1702.51,7511196,1663.15,1705.0,1646.31,1702.51,7511196,0.0,1.0
2018-06-26 00:00:00+00:00,1691.09,1701.57,1663.34,1672.37,4386585,1691.09,1701.57,1663.34,1672.37,4386585,0.0,1.0
2018-06-27 00:00:00+00:00,1660.51,1711.95,1660.0,1708.11,4872201,1660.51,1711.95,1660.0,1708.11,4872201,0.0,1.0
2018-06-28 00:00:00+00:00,1701.45,1705.5,1661.17,1672.54,4529700,1701.45,1705.5,1661.17,1672.54,4529700,0.0,1.0
2018-06-29 00:00:00+00:00,1699.8,1723.41,1694.32,1717.0,4543508,1699.8,1723.41,1694.32,1717.0,4543508,0.0,1.0
2018-07-02 00:00:00+00:00,1713.78,1713.89,1678.06,1682.7,3185696,1713.78,1713.89,1678.06,1682.7,3185696,0.0,1.0
2018-07-03 00:00:00+00:00,1693.96,1725.0,1692.48,1723.96,2177276,1693.96,1725.0,1692.48,1723.96,2177276,0.0,1.0
2018-07-05 00:00:00+00:00,1699.73,1710.69,1682.15,1705.38,2983110,1699.73,1710.69,1682.15,1705.38,2983110,0.0,1.0
2018-07-06 00:00:00+00:00,1710.63,1715.27,1691.67,1696.0,2650262,1710.63,1715.27,1691.67,1696.0,2650262,0.0,1.0
2018-07-09 00:00:00+00:00,1739.02,1739.56,1716.23,1724.05,3011988,1739.02,1739.56,1716.23,1724.05,3011988,0.0,1.0
2018-07-10 00:00:00+00:00,1743.07,1750.0,1731.0,1738.53,3002905,1743.07,1750.0,1731.0,1738.53,3002905,0.0,1.0
2018-07-11 00:00:00+00:00,1755.0,1756.96,1734.0,1737.99,3209782,1755.0,1756.96,1734.0,1737.99,3209782,0.0,1.0
2018-07-12 00:00:00+00:00,1796.62,1798.0,1762.18,1764.51,4532743,1796.62,1798.0,1762.18,1764.51,4532743,0.0,1.0
2018-07-13 00:00:00+00:00,1813.03,1815.3,1795.22,1803.93,4386679,1813.03,1815.3,1795.22,1803.93,4386679,0.0,1.0
2018-07-16 00:00:00+00:00,1822.49,1841.95,1814.45,1821.95,5466195,1822.49,1841.95,1814.45,1821.95,5466195,0.0,1.0
2018-07-17 00:00:00+00:00,1843.93,1851.69,1797.38,1811.56,5682881,1843.93,1851.69,1797.38,1811.56,5682881,0.0,1.0
2018-07-18 00:00:00+00:00,1842.92,1858.88,1831.27,1848.0,4861913,1842.92,1858.88,1831.27,1848.0,4861913,0.0,1.0
2018-07-19 00:00:00+00:00,1812.97,1841.0,1811.27,1829.46,4676942,1812.97,1841.0,1811.27,1829.46,4676942,0.0,1.0
2018-07-20 00:00:00+00:00,1813.7,1834.84,1810.06,1825.01,3891566,1813.7,1834.84,1810.06,1825.01,3891566,0.0,1.0
2018-07-23 00:00:00+00:00,1802.0,1819.0,1769.99,1812.21,3888462,1802.0,1819.0,1769.99,1812.21,3888462,0.0,1.0
2018-07-24 00:00:00+00:00,1829.24,1840.0,1809.38,1829.01,4278723,1829.24,1840.0,1809.38,1829.01,4278723,0.0,1.0
2018-07-25 00:00:00+00:00,1863.61,1863.84,1822.64,1829.3,3836333,1863.61,1863.84,1822.64,1829.3,3836333,0.0,1.0
2018-07-26 00:00:00+00:00,1808.0,1844.68,1804.5,1839.0,9924371,1808.0,1844.68,1804.5,1839.0,9924371,0.0,1.0
2018-07-27 00:00:00+00:00,1817.27,1880.05,1806.53,1876.05,9680959,1817.27,1880.05,1806.53,1876.05,9680959,0.0,1.0
2018-07-30 00:00:00+00:00,1779.22,1829.5,1766.02,1827.33,6562321,1779.22,1829.5,1766.02,1827.33,6562321,0.0,1.0
2018-07-31 00:00:00+00:00,1777.44,1801.83,1739.32,1786.49,5738713,1777.44,1801.83,1739.32,1786.49,5738713,0.0,1.0
2018-08-01 00:00:00+00:00,1797.17,1798.44,1776.02,1784.0,4153096,1797.17,1798.44,1776.02,1784.0,4153096,0.0,1.0
2018-08-02 00:00:00+00:00,1834.33,1836.56,1786.0,1788.77,4354681,1834.33,1836.56,1786.0,1788.77,4354681,0.0,1.0
2018-08-03 00:00:00+00:00,1823.29,1841.0,1821.5,1837.74,3460487,1823.29,1841.0,1821.5,1837.74,3460487,0.0,1.0
2018-08-06 00:00:00+00:00,1847.75,1847.77,1818.92,1825.81,3391825,1847.75,1847.77,1818.92,1825.81,3391825,0.0,1.0
2018-08-07 00:00:00+00:00,1862.48,1869.72,1846.27,1854.53,3377473,1862.48,1869.72,1846.27,1854.53,3377473,0.0,1.0
2018-08-08 00:00:00+00:00,1886.52,1891.51,1854.5,1861.0,3963017,1886.52,1891.51,1854.5,1861.0,3963017,0.0,1.0
2018-08-09 00:00:00+00:00,1898.52,1914.57,1877.48,1882.0,4860374,1898.52,1914.57,1877.48,1882.0,4860374,0.0,1.0
2018-08-10 00:00:00+00:00,1886.3,1899.5,1878.21,1888.51,3639927,1886.3,1899.5,1878.21,1888.51,3639927,0.0,1.0
2018-08-13 00:00:00+00:00,1896.2,1925.0,1893.67,1898.5,5531475,1896.2,1925.0,1893.67,1898.5,5531475,0.0,1.0
2018-08-14 00:00:00+00:00,1919.65,1921.01,1900.0,1919.39,3986123,1919.65,1921.01,1900.0,1919.39,3986123,0.0,1.0
2018-08-15 00:00:00+00:00,1882.62,1916.21,1869.79,1909.55,7700682,1882.62,1916.21,1869.79,1909.55,7700682,0.0,1.0
